FatalityId,Crash ID,Speed Limit,Number Fatalities,DateID,GeoID,FatalityId_right,CrashID,RoadId,VehicleId,TimeID,HolidayID
Fatality4767,20231298,110,1,Date2591,Geo678,Fatalities118,Crash2,Road47,Vehicle4,Time692,Holiday3
Fatality4768,20165014,80,1,Date1235,Geo293,Fatalities106,Crash1,Road36,Vehicle6,Time1255,Holiday3
Fatality4769,20145126,60,1,Date2942,Geo384,Fatalities106,Crash1,Road39,Vehicle6,Time1315,Holiday3
Fatality4770,20151109,50,1,Date2411,Geo17,Fatalities131,Crash2,Road42,Vehicle6,Time1526,Holiday3
Fatality4771,20184004,100,1,Date2875,Geo119,Fatalities165,Crash2,Road33,Vehicle6,Time969,Holiday3
Fatality4772,20182044,80,1,Date2985,Geo712,Fatalities137,Crash1,Road7,Vehicle6,Time895,Holiday3
Fatality4773,20211249,60,1,Date2117,Geo348,Fatalities138,Crash1,Road13,Vehicle6,Time457,Holiday3
Fatality4774,20183092,60,1,Date425,Geo346,Fatalities27,Crash1,Road44,Vehicle6,Time488,Holiday3
Fatality4775,20203120,100,1,Date1637,Geo206,Fatalities118,Crash2,Road47,Vehicle4,Time792,Holiday1
Fatality4776,20202112,80,1,Date3606,Geo589,Fatalities107,Crash2,Road43,Vehicle6,Time343,Holiday3
Fatality4777,20195081,110,1,Date1400,Geo500,Fatalities21,Crash1,Road43,Vehicle6,Time983,Holiday3
Fatality4778,20215003,110,2,Date1952,Geo504,Fatalities72,Crash1,Road50,Vehicle6,Time1409,Holiday3
Fatality4779,20183088,60,1,Date1195,Geo483,Fatalities30,Crash1,Road9,Vehicle6,Time792,Holiday3
Fatality4780,20171254,100,1,Date178,Geo744,Fatalities180,Crash1,Road57,Vehicle6,Time1157,Holiday3
Fatality4781,20165110,110,2,Date797,Geo143,Fatalities87,Crash1,Road50,Vehicle6,Time1294,Holiday3
Fatality4782,20233255,60,1,Date590,Geo382,Fatalities10,Crash2,Road22,Vehicle6,Time1047,Holiday3
Fatality4783,20165106,80,1,Date1833,Geo759,Fatalities5,Crash1,Road57,Vehicle6,Time124,Holiday3
Fatality4784,20187019,110,2,Date3174,Geo291,Fatalities91,Crash1,Road51,Vehicle4,Time792,Holiday3
Fatality4785,20142099,90,1,Date1707,Geo592,Fatalities16,Crash2,Road16,Vehicle6,Time247,Holiday3
Fatality4786,20181295,60,1,Date552,Geo767,Fatalities27,Crash1,Road43,Vehicle6,Time1127,Holiday3
Fatality4787,20194047,110,1,Date3604,Geo193,Fatalities86,Crash2,Road47,Vehicle6,Time45,Holiday3
Fatality4788,20231132,60,4,Date1570,Geo637,Fatalities18,Crash1,Road50,Vehicle6,Time1121,Holiday3
Fatality4790,20172214,110,1,Date2156,Geo247,Fatalities196,Crash2,Road47,Vehicle6,Time1276,Holiday3
Fatality4791,20186013,40,1,Date2875,Geo478,Fatalities80,Crash1,Road36,Vehicle6,Time1362,Holiday3
Fatality4792,20161118,90,1,Date3567,Geo60,Fatalities147,Crash2,Road22,Vehicle6,Time590,Holiday3
Fatality4793,20184059,15,1,Date3336,Geo540,Fatalities29,Crash1,Road45,Vehicle6,Time364,Holiday3
Fatality4794,20195002,110,1,Date1178,Geo490,Fatalities55,Crash1,Road45,Vehicle6,Time874,Holiday3
Fatality4795,20231137,100,1,Date3326,Geo215,Fatalities204,Crash1,Road47,Vehicle4,Time989,Holiday3
Fatality4796,20241308,50,1,Date919,Geo489,Fatalities106,Crash1,Road44,Vehicle6,Time838,Holiday3
Fatality4797,20173208,50,1,Date3746,Geo582,Fatalities17,Crash2,Road36,Vehicle6,Time854,Holiday3
Fatality4798,20222160,70,1,Date1017,Geo285,Fatalities106,Crash1,Road7,Vehicle6,Time518,Holiday3
Fatality4799,20223252,40,1,Date751,Geo23,Fatalities73,Crash2,Road44,Vehicle6,Time456,Holiday3
Fatality4800,20212041,90,3,Date3609,Geo4,Fatalities182,Crash2,Road43,Vehicle6,Time206,Holiday3
Fatality4801,20151124,100,1,Date190,Geo6,Fatalities173,Crash2,Road43,Vehicle6,Time428,Holiday3
Fatality4802,20183103,100,2,Date1477,Geo296,Fatalities66,Crash2,Road47,Vehicle6,Time1047,Holiday3
Fatality4803,20232098,60,1,Date1688,Geo383,Fatalities106,Crash2,Road44,Vehicle4,Time615,Holiday3
Fatality4804,20151254,90,1,Date974,Geo597,Fatalities176,Crash1,Road44,Vehicle6,Time322,Holiday3
Fatality4805,20153020,100,2,Date3417,Geo479,Fatalities187,Crash1,Road16,Vehicle4,Time1322,Holiday3
Fatality4806,20173198,70,1,Date1820,Geo488,Fatalities39,Crash1,Road44,Vehicle6,Time792,Holiday3
Fatality4807,20197010,60,3,Date2141,Geo692,Fatalities40,Crash2,Road13,Vehicle6,Time865,Holiday2
Fatality4808,20223050,90,1,Date2747,Geo424,Fatalities69,Crash1,Road9,Vehicle6,Time1265,Holiday3
Fatality4809,20181241,100,1,Date3477,Geo425,Fatalities60,Crash1,Road43,Vehicle6,Time1047,Holiday3
Fatality4810,20152121,60,1,Date217,Geo484,Fatalities10,Crash1,Road61,Vehicle6,Time212,Holiday3
Fatality4811,20152127,100,2,Date78,Geo339,Fatalities52,Crash1,Road47,Vehicle6,Time308,Holiday3
Fatality4812,20175149,110,1,Date1820,Geo71,Fatalities174,Crash2,Road47,Vehicle6,Time552,Holiday3
Fatality4813,20187015,70,1,Date2990,Geo618,Fatalities85,Crash1,Road61,Vehicle6,Time1263,Holiday3
Fatality4814,20241222,100,1,Date997,Geo399,Fatalities27,Crash2,Road22,Vehicle6,Time246,Holiday3
Fatality4815,20241203,100,1,Date3010,Geo711,Fatalities129,Crash1,Road44,Vehicle6,Time421,Holiday3
Fatality4816,20221019,110,2,Date2731,Geo466,Fatalities189,Crash2,Road47,Vehicle6,Time1157,Holiday3
Fatality4817,20211040,50,1,Date3256,Geo605,Fatalities203,Crash1,Road36,Vehicle6,Time812,Holiday3
Fatality4818,20143184,80,1,Date3328,Geo479,Fatalities43,Crash1,Road56,Vehicle6,Time1526,Holiday3
Fatality4819,20153033,110,1,Date1070,Geo479,Fatalities194,Crash1,Road56,Vehicle6,Time1526,Holiday3
Fatality4820,20183179,60,1,Date2518,Geo788,Fatalities167,Crash1,Road35,Vehicle6,Time488,Holiday3
Fatality4821,20242244,100,1,Date1761,Geo9,Fatalities173,Crash1,Road47,Vehicle4,Time756,Holiday3
Fatality4822,20143016,80,1,Date347,Geo479,Fatalities23,Crash1,Road56,Vehicle6,Time1102,Holiday3
Fatality4823,20171223,60,1,Date519,Geo127,Fatalities173,Crash2,Road33,Vehicle6,Time1342,Holiday3
Fatality4824,20192115,100,1,Date3069,Geo51,Fatalities182,Crash1,Road7,Vehicle6,Time510,Holiday3
Fatality4825,20162254,50,1,Date2074,Geo138,Fatalities34,Crash1,Road2,Vehicle4,Time63,Holiday3
Fatality4826,20145031,110,1,Date3770,Geo395,Fatalities85,Crash2,Road47,Vehicle4,Time984,Holiday3
Fatality4827,20175101,90,1,Date2372,Geo732,Fatalities86,Crash2,Road40,Vehicle7,Time895,Holiday3
Fatality4828,20211217,100,1,Date2189,Geo556,Fatalities86,Crash1,Road36,Vehicle6,Time456,Holiday3
Fatality4829,20144092,110,2,Date2282,Geo635,Fatalities164,Crash2,Road31,Vehicle6,Time1146,Holiday2
Fatality4830,20222175,60,1,Date2361,Geo567,Fatalities143,Crash1,Road43,Vehicle6,Time1265,Holiday3
Fatality4831,20151275,80,2,Date547,Geo537,Fatalities202,Crash2,Road31,Vehicle6,Time954,Holiday3
Fatality4832,20162202,70,1,Date2320,Geo20,Fatalities43,Crash1,Road2,Vehicle6,Time478,Holiday3
Fatality4833,20155013,90,1,Date3287,Geo208,Fatalities168,Crash1,Road43,Vehicle6,Time176,Holiday3
Fatality4834,20174003,60,1,Date2813,Geo743,Fatalities135,Crash2,Road43,Vehicle6,Time26,Holiday3
Fatality4835,20185087,110,1,Date1927,Geo704,Fatalities147,Crash1,Road56,Vehicle4,Time960,Holiday3
Fatality4836,20223210,50,1,Date1561,Geo566,Fatalities106,Crash2,Road36,Vehicle6,Time1415,Holiday3
Fatality4837,20212183,80,1,Date3784,Geo320,Fatalities72,Crash1,Road22,Vehicle6,Time1282,Holiday3
Fatality4838,20182028,110,1,Date3697,Geo536,Fatalities23,Crash1,Road47,Vehicle6,Time1070,Holiday2
Fatality4839,20161128,100,2,Date1718,Geo117,Fatalities64,Crash1,Road3,Vehicle6,Time168,Holiday3
Fatality4840,20171203,50,1,Date162,Geo665,Fatalities27,Crash2,Road41,Vehicle6,Time142,Holiday3
Fatality4841,20142159,50,1,Date851,Geo592,Fatalities150,Crash2,Road58,Vehicle4,Time544,Holiday2
Fatality4842,20207024,130,2,Date1103,Geo291,Fatalities181,Crash1,Road47,Vehicle6,Time792,Holiday3
Fatality4843,20153119,100,1,Date3486,Geo479,Fatalities8,Crash1,Road16,Vehicle6,Time1094,Holiday3
Fatality4844,20223030,100,1,Date858,Geo170,Fatalities10,Crash1,Road47,Vehicle6,Time1333,Holiday3
Fatality4845,20205037,100,1,Date2697,Geo504,Fatalities138,Crash1,Road36,Vehicle6,Time249,Holiday3
Fatality4846,20192092,100,1,Date1630,Geo547,Fatalities106,Crash1,Road57,Vehicle6,Time1191,Holiday3
Fatality4847,20163100,100,1,Date220,Geo479,Fatalities157,Crash2,Road56,Vehicle6,Time247,Holiday3
Fatality4848,20141121,100,1,Date3101,Geo639,Fatalities140,Crash1,Road56,Vehicle6,Time1263,Holiday3
Fatality4849,20157007,20,1,Date2337,Geo618,Fatalities21,Crash1,Road39,Vehicle6,Time1092,Holiday3
Fatality4850,20212189,60,2,Date1036,Geo73,Fatalities181,Crash1,Road45,Vehicle6,Time527,Holiday3
Fatality4851,20142015,60,1,Date3757,Geo592,Fatalities160,Crash1,Road2,Vehicle6,Time1314,Holiday3
Fatality4852,20215123,70,1,Date2117,Geo11,Fatalities60,Crash2,Road45,Vehicle6,Time106,Holiday3
Fatality4853,20145166,110,1,Date3041,Geo628,Fatalities40,Crash1,Road47,Vehicle6,Time50,Holiday3
Fatality4854,20145134,70,1,Date3328,Geo704,Fatalities37,Crash1,Road56,Vehicle6,Time1509,Holiday3
Fatality4855,20171068,100,1,Date1624,Geo312,Fatalities140,Crash1,Road3,Vehicle6,Time1399,Holiday3
Fatality4856,20227022,80,1,Date482,Geo102,Fatalities104,Crash1,Road44,Vehicle6,Time168,Holiday3
Fatality4857,20243078,70,1,Date935,Geo788,Fatalities61,Crash2,Road36,Vehicle6,Time1526,Holiday3
Fatality4858,20181170,50,1,Date306,Geo357,Fatalities202,Crash2,Road45,Vehicle5,Time1296,Holiday2
Fatality4859,20141106,100,1,Date1108,Geo639,Fatalities141,Crash2,Road56,Vehicle6,Time895,Holiday3
Fatality4860,20155066,110,1,Date543,Geo95,Fatalities36,Crash2,Road47,Vehicle4,Time344,Holiday3
Fatality4861,20212066,50,1,Date1345,Geo317,Fatalities176,Crash1,Road36,Vehicle6,Time1463,Holiday3
Fatality4862,20231141,60,1,Date3376,Geo210,Fatalities5,Crash1,Road42,Vehicle6,Time35,Holiday3
Fatality4863,20223080,50,1,Date3723,Geo554,Fatalities24,Crash1,Road3,Vehicle6,Time1265,Holiday3
Fatality4864,20212012,60,1,Date1269,Geo365,Fatalities2,Crash2,Road20,Vehicle6,Time1034,Holiday3
Fatality4865,20213029,60,1,Date3256,Geo488,Fatalities140,Crash1,Road44,Vehicle6,Time488,Holiday3
Fatality4866,20183072,100,1,Date162,Geo356,Fatalities54,Crash2,Road47,Vehicle5,Time456,Holiday3
Fatality4867,20201230,60,1,Date1371,Geo796,Fatalities123,Crash1,Road42,Vehicle6,Time72,Holiday3
Fatality4868,20231181,100,1,Date2671,Geo440,Fatalities138,Crash1,Road43,Vehicle6,Time184,Holiday3
Fatality4869,20203213,100,2,Date1610,Geo730,Fatalities46,Crash1,Road3,Vehicle6,Time1415,Holiday3
Fatality4870,20231299,50,1,Date225,Geo371,Fatalities5,Crash2,Road36,Vehicle6,Time84,Holiday3
Fatality4871,20243024,80,1,Date3635,Geo437,Fatalities150,Crash1,Road22,Vehicle6,Time1451,Holiday3
Fatality4872,20151228,70,1,Date874,Geo679,Fatalities137,Crash1,Road7,Vehicle4,Time934,Holiday3
Fatality4873,20181245,60,1,Date3772,Geo717,Fatalities196,Crash2,Road47,Vehicle7,Time1016,Holiday3
Fatality4874,20211181,60,1,Date3251,Geo770,Fatalities186,Crash2,Road25,Vehicle6,Time1415,Holiday3
Fatality4875,20213051,70,1,Date710,Geo582,Fatalities139,Crash2,Road44,Vehicle6,Time1333,Holiday3
Fatality4876,20155020,90,1,Date1838,Geo419,Fatalities199,Crash1,Road45,Vehicle6,Time1337,Holiday3
Fatality4877,20182171,60,1,Date2667,Geo577,Fatalities106,Crash2,Road43,Vehicle6,Time1251,Holiday3
Fatality4878,20171112,60,1,Date2482,Geo399,Fatalities150,Crash2,Road25,Vehicle6,Time120,Holiday3
Fatality4879,20167016,100,2,Date1220,Geo102,Fatalities80,Crash2,Road31,Vehicle4,Time486,Holiday3
Fatality4880,20142120,100,1,Date868,Geo592,Fatalities116,Crash1,Road56,Vehicle6,Time247,Holiday3
Fatality4881,20201101,80,1,Date518,Geo775,Fatalities171,Crash1,Road44,Vehicle6,Time590,Holiday3
Fatality4882,20181281,100,2,Date58,Geo678,Fatalities169,Crash2,Road57,Vehicle6,Time1330,Holiday3
Fatality4883,20185067,110,1,Date3760,Geo786,Fatalities186,Crash1,Road43,Vehicle6,Time1431,Holiday3
Fatality4884,20182006,50,1,Date3108,Geo568,Fatalities15,Crash1,Road49,Vehicle6,Time421,Holiday3
Fatality4885,20211034,50,1,Date2740,Geo701,Fatalities72,Crash1,Road36,Vehicle6,Time1322,Holiday3
Fatality4886,20231160,100,1,Date3376,Geo556,Fatalities147,Crash2,Road47,Vehicle6,Time847,Holiday3
Fatality4887,20152073,50,1,Date1354,Geo579,Fatalities40,Crash2,Road36,Vehicle6,Time391,Holiday3
Fatality4888,20213011,110,2,Date637,Geo761,Fatalities178,Crash2,Road47,Vehicle7,Time175,Holiday3
Fatality4889,20205009,110,1,Date2262,Geo359,Fatalities33,Crash2,Road47,Vehicle6,Time969,Holiday3
Fatality4890,20211067,100,3,Date929,Geo670,Fatalities54,Crash2,Road47,Vehicle6,Time854,Holiday3
Fatality4891,20162167,70,1,Date2785,Geo73,Fatalities11,Crash2,Road56,Vehicle7,Time823,Holiday3
Fatality4892,20172115,100,1,Date549,Geo4,Fatalities203,Crash2,Road40,Vehicle6,Time1057,Holiday1
Fatality4893,20182199,100,1,Date3762,Geo766,Fatalities2,Crash1,Road47,Vehicle6,Time23,Holiday2
Fatality4894,20231016,80,1,Date3186,Geo638,Fatalities137,Crash1,Road36,Vehicle6,Time1047,Holiday3
Fatality4895,20193178,100,1,Date1190,Geo437,Fatalities182,Crash2,Road20,Vehicle6,Time206,Holiday3
Fatality4896,20175107,80,1,Date2798,Geo442,Fatalities151,Crash2,Road33,Vehicle6,Time694,Holiday3
Fatality4897,20191212,100,1,Date389,Geo711,Fatalities113,Crash2,Road25,Vehicle6,Time667,Holiday3
Fatality4898,20221006,60,1,Date2564,Geo660,Fatalities186,Crash1,Road7,Vehicle6,Time894,Holiday3
Fatality4899,20152185,80,2,Date1241,Geo545,Fatalities166,Crash2,Road50,Vehicle6,Time3,Holiday3
Fatality4900,20204039,80,1,Date873,Geo268,Fatalities71,Crash1,Road43,Vehicle6,Time994,Holiday3
Fatality4901,20173017,100,3,Date2172,Geo183,Fatalities46,Crash1,Road3,Vehicle6,Time488,Holiday3
Fatality4902,20142145,60,1,Date3101,Geo592,Fatalities157,Crash1,Road56,Vehicle6,Time566,Holiday3
Fatality4903,20144078,110,4,Date851,Geo783,Fatalities121,Crash2,Road31,Vehicle7,Time12,Holiday3
Fatality4904,20183132,70,1,Date3174,Geo656,Fatalities131,Crash2,Road41,Vehicle6,Time393,Holiday3
Fatality4905,20213204,90,1,Date415,Geo120,Fatalities93,Crash2,Road56,Vehicle4,Time1102,Holiday3
Fatality4906,20161245,60,1,Date1247,Geo60,Fatalities131,Crash2,Road44,Vehicle6,Time1451,Holiday3
Fatality4907,20144058,110,2,Date347,Geo438,Fatalities16,Crash2,Road57,Vehicle4,Time1204,Holiday3
Fatality4908,20232158,80,1,Date2590,Geo484,Fatalities138,Crash2,Road25,Vehicle6,Time1126,Holiday3
Fatality4909,20221123,100,1,Date3723,Geo574,Fatalities65,Crash1,Road43,Vehicle6,Time612,Holiday3
Fatality4910,20226045,<40,1,Date2284,Geo284,Fatalities136,Crash2,Road27,Vehicle6,Time894,Holiday3
Fatality4911,20197027,80,1,Date2976,Geo102,Fatalities57,Crash1,Road44,Vehicle6,Time1146,Holiday3
Fatality4912,20202154,100,2,Date1029,Geo366,Fatalities181,Crash1,Road47,Vehicle6,Time486,Holiday3
Fatality4913,20155027,110,1,Date428,Geo504,Fatalities173,Crash1,Road43,Vehicle6,Time1087,Holiday3
Fatality4914,20143073,110,1,Date3250,Geo479,Fatalities105,Crash1,Road56,Vehicle6,Time175,Holiday3
Fatality4915,20153009,70,1,Date547,Geo479,Fatalities129,Crash1,Road56,Vehicle6,Time456,Holiday3
Fatality4916,20171186,80,1,Date2372,Geo210,Fatalities37,Crash1,Road57,Vehicle6,Time973,Holiday3
Fatality4917,20171214,110,2,Date333,Geo720,Fatalities104,Crash1,Road5,Vehicle6,Time1002,Holiday3
Fatality4918,20202113,40,1,Date2212,Geo545,Fatalities141,Crash1,Road36,Vehicle6,Time713,Holiday3
Fatality4919,20161068,100,1,Date819,Geo232,Fatalities186,Crash2,Road43,Vehicle6,Time681,Holiday3
Fatality4920,20152050,60,1,Date2089,Geo474,Fatalities2,Crash2,Road44,Vehicle6,Time280,Holiday3
Fatality4921,20162102,50,1,Date3156,Geo160,Fatalities144,Crash1,Road2,Vehicle6,Time1057,Holiday3
Fatality4922,20224035,100,1,Date2263,Geo393,Fatalities195,Crash1,Road3,Vehicle6,Time158,Holiday3
Fatality4923,20155107,90,1,Date3417,Geo163,Fatalities189,Crash1,Road43,Vehicle6,Time1043,Holiday3
Fatality4924,20197008,80,2,Date1210,Geo754,Fatalities36,Crash1,Road45,Vehicle6,Time111,Holiday3
Fatality4925,20247022,130,1,Date53,Geo291,Fatalities5,Crash2,Road47,Vehicle7,Time1036,Holiday3
Fatality4926,20143081,100,1,Date1417,Geo479,Fatalities147,Crash2,Road56,Vehicle4,Time854,Holiday3
Fatality4927,20163041,70,1,Date2788,Geo479,Fatalities170,Crash1,Road2,Vehicle6,Time854,Holiday3
Fatality4928,20154087,60,1,Date543,Geo657,Fatalities149,Crash2,Road13,Vehicle6,Time551,Holiday3
Fatality4929,20172186,100,1,Date3577,Geo529,Fatalities16,Crash2,Road43,Vehicle7,Time824,Holiday3
Fatality4930,20161203,100,2,Date2186,Geo643,Fatalities27,Crash1,Road31,Vehicle6,Time1466,Holiday3
Fatality4931,20206020,110,1,Date1778,Geo301,Fatalities63,Crash2,Road47,Vehicle6,Time1044,Holiday3
Fatality4932,20152051,100,2,Date3740,Geo589,Fatalities81,Crash1,Road57,Vehicle6,Time541,Holiday3
Fatality4933,20204055,100,1,Date2659,Geo784,Fatalities179,Crash1,Road43,Vehicle6,Time1253,Holiday3
Fatality4934,20151070,60,1,Date543,Geo173,Fatalities22,Crash2,Road25,Vehicle6,Time377,Holiday3
Fatality4935,20203102,60,1,Date3606,Geo424,Fatalities131,Crash2,Road44,Vehicle6,Time1041,Holiday3
Fatality4936,20153194,60,1,Date3727,Geo479,Fatalities144,Crash2,Road58,Vehicle5,Time247,Holiday3
Fatality4937,20173078,100,1,Date3457,Geo671,Fatalities90,Crash2,Road45,Vehicle6,Time393,Holiday3
Fatality4938,20163033,50,1,Date797,Geo479,Fatalities51,Crash1,Road2,Vehicle6,Time1415,Holiday2
Fatality4939,20145109,80,1,Date1446,Geo738,Fatalities56,Crash1,Road45,Vehicle6,Time45,Holiday3
Fatality4940,20231034,70,1,Date3076,Geo623,Fatalities158,Crash2,Road25,Vehicle6,Time1526,Holiday3
Fatality4941,20231182,50,1,Date245,Geo448,Fatalities182,Crash1,Road45,Vehicle6,Time1314,Holiday2
Fatality4942,20151280,80,1,Date2746,Geo541,Fatalities179,Crash1,Road25,Vehicle6,Time1163,Holiday3
Fatality4943,20151319,80,1,Date1924,Geo646,Fatalities162,Crash2,Road44,Vehicle6,Time499,Holiday3
Fatality4944,20212058,60,2,Date1269,Geo302,Fatalities137,Crash1,Road45,Vehicle6,Time1322,Holiday3
Fatality4945,20147030,110,1,Date1402,Geo80,Fatalities141,Crash1,Road56,Vehicle6,Time393,Holiday3
Fatality4946,20211160,50,1,Date2438,Geo716,Fatalities93,Crash2,Road45,Vehicle6,Time1409,Holiday3
Fatality4947,20191263,100,1,Date2125,Geo114,Fatalities33,Crash2,Road47,Vehicle6,Time977,Holiday3
Fatality4948,20194101,110,2,Date3604,Geo742,Fatalities123,Crash2,Road47,Vehicle4,Time184,Holiday3
Fatality4949,20241185,80,4,Date1015,Geo476,Fatalities22,Crash1,Road50,Vehicle6,Time1281,Holiday3
Fatality4950,20151166,80,1,Date3486,Geo60,Fatalities144,Crash2,Road44,Vehicle6,Time665,Holiday3
Fatality4951,20146007,100,1,Date1754,Geo478,Fatalities33,Crash2,Road57,Vehicle6,Time606,Holiday1
Fatality4952,20241056,110,1,Date1104,Geo785,Fatalities106,Crash1,Road47,Vehicle6,Time1040,Holiday3
Fatality4953,20213201,70,3,Date673,Geo330,Fatalities51,Crash2,Road35,Vehicle6,Time792,Holiday3
Fatality4954,20141074,60,1,Date2335,Geo639,Fatalities90,Crash1,Road2,Vehicle6,Time1324,Holiday3
Fatality4955,20203172,100,1,Date666,Geo582,Fatalities123,Crash2,Road47,Vehicle4,Time688,Holiday3
Fatality4956,20214030,60,1,Date1269,Geo343,Fatalities146,Crash2,Road44,Vehicle6,Time248,Holiday3
Fatality4957,20155072,110,2,Date3151,Geo254,Fatalities105,Crash1,Road57,Vehicle6,Time127,Holiday3
Fatality4958,20243016,80,1,Date2928,Geo566,Fatalities185,Crash2,Road36,Vehicle4,Time1406,Holiday3
Fatality4959,20173151,110,1,Date1820,Geo761,Fatalities91,Crash1,Road47,Vehicle6,Time456,Holiday3
Fatality4960,20182173,80,4,Date2097,Geo496,Fatalities47,Crash2,Road31,Vehicle6,Time616,Holiday3
Fatality4961,20144064,80,1,Date1374,Geo184,Fatalities160,Crash1,Road49,Vehicle6,Time976,Holiday3
Fatality4962,20195043,110,1,Date2954,Geo307,Fatalities27,Crash1,Road61,Vehicle6,Time970,Holiday3
Fatality4963,20223253,60,1,Date2747,Geo378,Fatalities168,Crash2,Road9,Vehicle6,Time1047,Holiday3
Fatality4964,20181046,80,1,Date3477,Geo54,Fatalities21,Crash1,Road25,Vehicle6,Time1016,Holiday3
Fatality4965,20213171,100,1,Date3256,Geo582,Fatalities36,Crash2,Road47,Vehicle4,Time1526,Holiday3
Fatality4966,20215028,110,1,Date624,Geo632,Fatalities45,Crash2,Road43,Vehicle4,Time246,Holiday3
Fatality4967,20213028,80,1,Date1269,Geo566,Fatalities167,Crash1,Road45,Vehicle6,Time493,Holiday3
Fatality4968,20221175,80,1,Date3756,Geo54,Fatalities181,Crash1,Road44,Vehicle6,Time87,Holiday3
Fatality4969,20224016,50,1,Date2731,Geo635,Fatalities64,Crash1,Road36,Vehicle6,Time1493,Holiday3
Fatality4970,20142141,60,1,Date1754,Geo592,Fatalities79,Crash1,Road2,Vehicle6,Time742,Holiday3
Fatality4971,20161057,100,1,Date2788,Geo12,Fatalities82,Crash1,Road43,Vehicle6,Time969,Holiday3
Fatality4972,20145025,40,1,Date62,Geo704,Fatalities2,Crash1,Road2,Vehicle6,Time1041,Holiday3
Fatality4973,20231088,100,3,Date3422,Geo739,Fatalities93,Crash2,Road47,Vehicle6,Time1376,Holiday2
Fatality4974,20161032,100,2,Date2152,Geo63,Fatalities179,Crash1,Road31,Vehicle6,Time125,Holiday3
Fatality4975,20181117,50,1,Date3216,Geo775,Fatalities163,Crash2,Road33,Vehicle6,Time359,Holiday3
Fatality4976,20141216,110,1,Date1095,Geo639,Fatalities70,Crash2,Road56,Vehicle4,Time1415,Holiday3
Fatality4977,20241120,110,1,Date2819,Geo574,Fatalities10,Crash2,Road47,Vehicle4,Time1390,Holiday3
Fatality4978,20211090,60,1,Date3784,Geo210,Fatalities145,Crash2,Road61,Vehicle6,Time207,Holiday3
Fatality4979,20171200,60,1,Date3577,Geo17,Fatalities40,Crash2,Road41,Vehicle4,Time301,Holiday3
Fatality4980,20171152,110,1,Date901,Geo167,Fatalities119,Crash1,Road7,Vehicle4,Time1157,Holiday3
Fatality4981,20181182,70,2,Date3174,Geo116,Fatalities64,Crash2,Road61,Vehicle6,Time1110,Holiday3
Fatality4982,20231174,50,1,Date119,Geo473,Fatalities133,Crash1,Road36,Vehicle6,Time313,Holiday3
Fatality4983,20145057,110,1,Date3101,Geo26,Fatalities112,Crash2,Road36,Vehicle6,Time99,Holiday3
Fatality4984,20172215,100,1,Date3202,Geo160,Fatalities43,Crash2,Road47,Vehicle4,Time499,Holiday3
Fatality4985,20203040,60,2,Date1103,Geo278,Fatalities139,Crash2,Road45,Vehicle6,Time1041,Holiday3
Fatality4986,20204011,60,1,Date1637,Geo540,Fatalities133,Crash2,Road41,Vehicle6,Time1034,Holiday3
Fatality4987,20161123,100,1,Date2121,Geo114,Fatalities119,Crash1,Road45,Vehicle6,Time725,Holiday3
Fatality4988,20222224,100,1,Date2564,Geo661,Fatalities105,Crash2,Road47,Vehicle6,Time996,Holiday3
Fatality4989,20141110,50,1,Date1421,Geo639,Fatalities8,Crash1,Road58,Vehicle6,Time1036,Holiday3
Fatality4990,20141109,80,2,Date1446,Geo639,Fatalities40,Crash2,Road56,Vehicle6,Time609,Holiday3
Fatality4991,20153150,60,1,Date1149,Geo479,Fatalities150,Crash1,Road58,Vehicle6,Time1322,Holiday3
Fatality4992,20181153,110,1,Date1468,Geo435,Fatalities204,Crash1,Road47,Vehicle4,Time724,Holiday3
Fatality4993,20181044,80,1,Date1195,Geo13,Fatalities204,Crash2,Road43,Vehicle6,Time140,Holiday3
Fatality4994,20184006,100,1,Date463,Geo663,Fatalities139,Crash1,Road50,Vehicle6,Time349,Holiday3
